,name,votes,winner,win_difference
10447,Gamer Laura gets banned from twitch after Natani swears during stream,11,False,0
10450,RPG protagonist mage Kat confidently hitting on VV Mike the waitress in a tavern.,1,False,0
10464,"Willow, Kat, and Laura have a swimming race after changing into their swimsuits, clearly Laura the river fox should win.",1,False,0
10485,FemRed and FemSythe get in a cat-fight over MaleMaren.,1,False,0
10494,Raine (wolf form) on the beach getting frustrated with a bikini that somehow keeps falling off. A mischievous Cat keidran Nora in the background is responsible. ,8,False,0
10481,"Mike wishes he had magic, so Nora turns him into an anime-style 'magical girl'",4,False,0
10467,"Dating Sim AU: Hoping no one noticed their transformation, VV Mike tries to rebrand as the hot transfer student.",19,False,0
10466,"Good morning flora and Nora merge, when the two decided to combine for trace",0,False,0
10478,Trace makes a large sub sandwich for lunch. Unbeknownst to him Flora is hungry.,1,False,0
10477,Druid Sythe and Huntress Raine go hunt dangerous beasts (possibly Nora),1,False,0
10484,"Sketch Idea: Rose captured in a dungeon, after being betrayed by Euchre in Chapter 16",1,False,0
10479,"Natani, Zen and Keith as the Spanish Inquisition from Monty Python. Nobody expects the Spanish Inquisition!",2,False,0
10480,Laura and Keith hugging each others. Sitting on a tree log by the side of a river,1,False,0
10482,"Drowsy Raine sits down at the table and smooches Zen-- except that sounds like his laugh coming from by the counter, and his hair seems longer now...",2,False,0
10493,"Trace meets Flora’s family, he is nervous about making a first impression.",8,False,0
10483,First keidran(saber-toothed cat) to walk on two legs,3,False,0
10487,"Alaric and Saria meet in the afterlife, and bond over their mutual 'interest' in art.",0,False,0
10488,"AU: Laura and Kathrin as ambassadors recently returned from the newly encountered human lands. They're giving a presentation on a baffling, yet intriguing, human custom: clothes!",2,False,0
10489,"Dog-Gone Reni: wagging her huge tail and begging to play, much to her internal embarrassment.",1,False,0
10490,Adelaide built Stonehenge as a small workout,0,False,0
10491,"Maren and Sythe furtively try to find out each other’s preferences, and turn to their ex’s, Flora and Trace, respectively. Unfortunately, as it turned out, the latter have very distant ideas about what their ex’s really like.",1,False,0
10492,"Gender Swap AU: On the ship to the Basitin Isles, Keith learns Natani's secret",6,False,0
10547,Trace sandwiched between lioness Saria and Roselyn in bed (Diplomatic Sleepover 2),1,False,0
10550,Red and Kai´s arm wrestling contest takes a twist as Nora intervene with magic on both of them,2,False,0
10551,"Laura is paired with Trace for her final year B.A. Media & Performance project. Laura as the camerafox. Trace presents a cooking show, which turns out to be more of a comedy due to his nonexistent culinary skills.",12,False,0
10558,Modern AU: Roselyn takes young Raine to her first day of school.,8,False,0
10598,"Sequel to Wolf Mary: young Mary Silverlock gets caught by another Templar in her Keidran transformation while disrobed and feeling her fur. Not being recognized and mistaken for an actual Keidran, Mary's kicked out before she can explain, left without clothes and unable to change back.",3,False,0
10608,Sir knight Flora arrives to rescue her love from a tower where a meddling dragon taken her love prisoner. (A very bored Trace plays paddle ball),7,False,0
10607,Modern Keith and Natani cuddled up on the couch watching TV with Keith laying on top of Natani,1,False,0
10606,FemMike and Clovis Shopping together.,1,False,0
10605,Fertility wish continued: Natani mocks Zen about getting Kat pregnant until Kat asks when Natani and Keith will start having kids,14,False,0
10609,"Portrait of Amelia Riftwall like ""Adira practice painting""",10,False,0
10603,Sythe and Maren reenacting the ballroom scene from Beauty and the Beast.,5,False,0
10602,Red has to apologize to the Chimera. He has to invite her to buy clothes with the girls,4,False,0
10601,"Clovis' execution of Roan reimagined à la Captain Needa's fatal apology to Vader in Empire Strikes Back. ""I will take full responsibility and apologize to Prince Clovis...""",0,False,0
10600,"The Female Northern Basitin brings back the injured wolf back to her place with the Other northern Basitins jokingly say ""Can't wait to have wolf tonight!"" The Wolf looking vary worried.",5,False,0
10599,"Tiger Trace finds himself in the middle of a three-way tug-of-war between Flora, Cat Maren and Lioness Saria",1,False,0
10560,Maren meets Wolf Maren and Cat Maren,1,False,0
10566,The Halloween and Christmas mashup that we need but don’t deserve! Natani and Keith style!,1,False,0
10565,Erilas doing the jackopose trend,9,False,0
10564,The tables have turned: Lioness Saria models nude for Rose's painting.,3,False,0
10563,"Zen and Raine, sitting on a hood of a car in a drive in theater. Sharing a tub of popcorn, and watching a cheesy monster movie.",1,False,0
10562,"Nora getting a lesson in walking on two legs from Reni, mirroring a similar scene from ""Luca""",1,False,0
10604,Genderbend Raine,2,False,0
10597,"The female basitin from Notable Civilizations, going on a date",1,False,0
10591,"Lioness Saria tries to surprise Trace with her new form, only to discover Tiger Trace.",3,False,0
10592,"Rose captured in a dungeon, after being betrayed by Euchre in Chapter 16",1,False,0
10623,Naga Nora: Lady Nora as a sexy naga in the style of an Xcom viper,1,False,0
10612,Flora’s Sister finds out she is a soon to be aunt and is excited ,2,False,0
10611,Willow meets her aunt Nora,2,False,0
10610,A young Windstraw riding on the shoulders of a younger version of the Maned wolf from stilt wolf redux,3,False,0
10588,Smug FloraNora fusion showing off her strength and lifts surprised Reni (dragon) over her head,1,False,0
10594,For the holiday weekend Sam and Collin head out for some fun at a fair ground. Time for a friendly competition to determine who is better at knocking the cans off.,17,False,0
10593,Species and maybe gender swap of Keith and Natani,4,False,0
10590,Willow ecstatic after finding a Movie with her name on it. (Kat/Laura having trouble trying to explain it's not about her.),1,False,0
10595,Keith with striped thigh high socks and elbow gloves.,5,False,0
10589,Magpie showing off her collection of all Mekkan's different currency.,7,False,0
10586,"Captain Jenny posing for an ad for Western Basitin Rum, with one foot on a sideways barrel of rum with her holding her cutlass back against her shoulder nonchalantly while looking at the camera and grinning.",2,False,0
10596,Trace having a dream where flora is discovered to be having multiple kittens. At least 8 minimum ,9,False,0
10585,Laura wearing lingerie.,3,False,0
10584,Raine makes an overly decorated and complicated cocktail,2,False,0
10583,"Bunny-girl, Chimera and Mike are preparing to show the ""Sawing the lady in half"" trick. But unexpectedly for Mike, when the show starts, fem-Mike plays ""the lady"" role! ",1,False,0
10582,"While Trace is fighting Detritus after he tried killing Flora, Trace has a flashback of himself, flames in hand, approaching a terrified Keidran mother and child",1,False,0
10561,Flora and Kaylia get along after realizing that they have a lot in common (unsurprisingly). They tell a bewildered trace that they're going to share him.,1,False,0
10559,"Maren and Sythe furtively try to find out each other’s preferences, and turn to their ex’s, Flora and Trace, respectively. Unfortunately, as it turned out, the latter have very distant ideas about what their ex’s really like.",11,False,0
10552,"Dog-Gone Reni: Blushy Reni running around and begging to play, after trying to mind-read a dog goes wrong.",1,False,0
10554,"Flora and Kathrin getting into a ""cat fight""",4,False,0
10535,Flora nora fusion dakimakura,1,False,0
10534,"Clovis as a king, sitting og the iron throne from game of thrones. ",0,False,0
10533,"Raine and Kat are looking for magical stuff in Trace's estate for magic study purposes, they find a book. On the pages, they find some kind of summon spell and read it aloud together. Rose appears behind them, which scares Raine and Kat.",1,False,0
10526,Half-dragon Trance and Half-human Nora standing in combat pose in a cave full of monsters with the sun behind them.,7,False,0
10531,Willow swimming underwater through the coral reef with Laura and Kat,2,False,0
10530,"Adelaide standing on the roof of a Mad Max style car screaming ""Witness me!""",3,False,0
10529,"Natani, Zen and Keith as the Spanish Inquisition from Monty Python. Nobody expects the Spanish Inquisition!",4,False,0
10528,Modern Day Raine has trouble buying wine from her local store. Shop clerk Adira is skeptical the Wolf standing in front of her is also the Human women shown on her ID card.,9,False,0
10527,"Raine and Zen have a good time together, relaxing at the hot springs. Raine is embarrassed, but she likes it.",3,False,0
10525,femSythe & femZen: waking up together the morning after Gender Flip Flirting,5,False,0
10539,"Older Keith and Natani, relaxing and watching their off-screen children play in leaf piles",1,False,0
10540,Good morning Brutus,2,False,0
10548,"Dating Sim AU: Hoping no one noticed their transformation, VV Mike tries to rebrand as the hot transfer student.",1,False,0
10541,Gangster AU cat clan crime syndicate,2,False,0
10549,Portrait of Flora looking pretty with a flower in her hair,1,False,0
10542,Vehra desperately trying to remember herself by feverishly attempting to draw a picture of what she recalls of her home on the Isles on the wall of her room. ,3,False,0
10553,Kat vs the thirst (she opens a lemonade stand),9,False,0
10536,"Demon tiger Trace 3: Trace comes to his senses, and is filled with remorse after realizing he attacked his (unscathed) love, Flora, who gladly comforts him",3,False,0
10537,Continuation of the au in which Adelaide adopts Natani and Zen. Natani and Zen are are introduced to a baby Maddie.,19,False,0
10532,Vampire Flora pouncing Trace but she trips over her cape.,1,False,0
10576,Chimera ref sheet,19,False,0
10557,Hawaiian wolf Raine,1,False,0
10556,Good Morning Zen,3,False,0
10555,"Human Flora introducing her new pet cat, Trace, to her friends, Human Keith and Human Natani",1,False,0
10568,FluffKevlar's Tala and Young Rose discuss their people's differences after Tala comes stumbling out of the forest,3,False,0
10567,redraw of Kathrin teasing the audience ,3,False,0
10577,Lady Nora uses the royal castle as a big scratching post.,2,False,0
10569,Ancient AU: Laura and Kathrin as Celtic warriors with blue war paint observe Romulus and Remus (as Roman soldiers) from the thicket of the forest.,6,False,0
10570,Keith as a female western Basitin meets Flora in her first time.,2,False,0
10571,"Adira needs some help around the tavern, so she recruits Mike and Evals for the job. She mentioned the position was for barmaids, right? Oh well, at least the new girls get to keep their tips.",14,False,0
10581,Ora Fusion (Nora and Flora) panicking because she isn't able to unfuse,6,False,0
10580,Trace as Rand Allthor from the Wheel of time series',0,False,0
10579,"Drowsy Raine sits down at the table and smooches Zen-- except that sounds like his laugh coming from by the counter, and his hair seems longer now…",4,False,0
10575,Good Morning Madelyn ,0,False,0
10574,Clovis’ and mike’s actors answering the question of whether they are male or female.,2,False,0
10573,"Ambush Accident! Trace and Calvin (Calvin and Hobbes) meet and sit down, causing Flora and Hobbes, who were going to pounce on their respective humans, colliding in mid-air!",3,False,0
10572,Tomboy Kat playing basketball with Michiru from Brand New Animal.,2,False,0
10457,Nora first discovering that she's into humans.,1,False,0
10462,Good Morning femSythe and femZen (sequel to Gender Flip Flirting),1,False,0
10614,"Laura, Kat, and Willow on a hike, but they realize they're lost near sunset, with Willow as the navigator. Perhaps she forgot the map and tried to wing it by ""instinct"" or didn't even think to use it. ",0,False,0
10324,Two in love Basitins being bashful and unsure of where to begin with bedroom activities ,2,False,0
10321,The biological differences of Mekkan's species.,7,False,0
10320,Laura dressed in a kimono welcoming visitors to the cherry blossoms. Modern day AU sketch.,1,False,0
10333,Hairstylist Kat? ,0,False,0
10332,Young Rom and Rem grumble and complain about the new assassin brothers Zen and Natani taking their gimmick.,1,False,0
10334,Eric meets a lizard keidran and MUST paint them,4,False,0
10347,"Reni version of Doggy Dragon, with a blushing Reni wagging her tail and acting playful, quite involuntarily.",1,False,0
10341,"Gender Swap AU: On the ship to the Basitin Isles, Keith learns Natani's secret",1,False,0
10335,"Willow lurking in a pond, her head half above the water and with a frog on her head, like a crocodile about to strike. She then leap-hugs the Kat and Laura staring at her before dragging them in.",0,False,0
10346,"Super Saiyan Jade Adelaide, plus a small panel with Musclehead General and Alaric commenting on her power level.",3,False,0
10345,Raine (wolf form) on the beach getting frustrated with a bikini that somehow keeps falling off. A mischievous Cat keidran Nora in the background is responsible. ,13,False,0
10344,"Natani leans over an outside balcony and howls at the moon, while her traitorous tail lifts her robe up, giving Keith a view of her ""moon""",16,False,0
10342,Rivet from Ratchet and Clank drawn in Toms style.,1,False,0
10343,Eric Reference Sheet,9,False,0
10340,"History inspired Roman portrait og Clovis as a roman emperor, sitting smug on his throne, with imperial guards Romulus and Remus on either side.",4,False,0
10339,Sythe druid of the forest (with nibbly),31,True,0
10338,In the modern AU:  Zen and Nat are racing each other on 4 wheel ATVs with Kat and Keith hanging on for dear life.,5,False,0
10337,Kat uses her capabilities as a seamstress to create and try out clothes on Willow,3,False,0
10322,"Modern AU: Willow, Kathrin and Laura went on a KISS concert. As real fans, they naturally wear similar makeup and outfits as the band members.",3,False,0
10325,Trace watching after a kitten(?) version of the Chimera girl,3,False,0
10461,"Pirate Queen Jenny, one foot on a treasure chest and pointing her cutlass at the viewer.",2,False,0
10323,Good Morning femSythe and femZen (sequel to Gender Flip Flirting),3,False,0
10369,"VV Mike in pirate costume proves to be the better swashbuckler besting Jenny in a duel, proclaiming, ""I'm the captain now.""",2,False,0
10373,Trace meets Kaylia and mistakes this alternate reality proto-Flora for the real Flora somehow. Kaylia is confused and Flora is mad.,0,False,0
10372,Zen and Kat running away from a snowman they made that turns on them after they used mana crystals as decorations on it,2,False,0
10363,"Tom on vacation, sunbathing at the seaside. Behind him is Flora about to dump a bucket of water over him and Trace running to stop her.",23,False,0
10371,"Mage Kat hits on Waitress VV Mike in Adira's tavern, classic fantasy RPG vibes.",1,False,0
10370,Trace is asleep in bed with Cat Nora sleeping curled up on him. Flora lurking in the background prepares to pounce on the fluffy intruder.,0,False,0
10368,"So, you just gave us a pov of Nat pinning Keith... So how about a pov of Keith pinning Nat?",2,False,0
10366,"Natani, Zen and Keith as the Spanish Inquisition from Monty Python. Nobody expects the Spanish Inquisition!",1,False,0
10365,"From normal schoolgirl to heroine, Magical girl Maeve!",3,False,0
10364,Lynn writes down gossip from the main cast while lurking offscreen,1,False,0
10367,"Prepare for boarding! Captain Jenny raids Erik's ship, but he's too interested in painting her to be scared",2,False,0
10326,ProtoFlora meets Flora,20,False,0
10331,Zen as Loki the trickster god.,2,False,0
10330,Willow’s Selfie 3: Kat and Laura try to cash in on the clout from Willow’s selfie by doing a stream completely in the nude. ,2,False,0
10329,"TK main four as the Vault Hunters from Borderlands 3 (Flora as Moze, Trace as Fl4k, Keith as Zane, Natani as Amara)",5,False,0
10328,"Maddie, Karen and Maeve brushing Long Haired Kat and playing with her hair by putting accessories on it.",2,False,0
10327,"AU: Kathrin and Laura as ambassadors returned from the newly contacted human lands. They're giving a presentation on a baffling, yet intriguing human custom: clothing!",23,False,0
10336,Alternate scene of VV Mike at the Oasis with Evals,2,False,0
10293,"Maren and Sythe furtively try to find out each other’s preferences, and turn to their ex’s, Flora and Trace, respectively. Unfortunately, as it turned out, the latter have very distant ideas about what their ex’s really like.",2,False,0
10304,Tom wheels his bag into the plane while a stowaway Nora and Nibs poke their heads out of his carry-on.,8,False,0
10303,"Flora starts decorating to celebrate the holidays in July, and Trace is hesitant until he sees what Flora is wearing…",4,False,0
10311,"Sythe is teasing Female (cursed) Red. Red puts on a convincing show of not-liking-it-at-all. Maren and Nibbly are jealous, and work together and steal Sythe back.",1,False,0
10310,"Body Swap: Maddie, in Maeve's body, trying to stop Maeve, in Maddie's body, from going outside without ankle wraps",2,False,0
10309,Roberto Reference Sheet!,6,False,0
10270,Mike and Evals (mayhaps holding hands) enjoying both each other and some fireworks.,1,False,0
10276,"Adira and Amelia a few rounds into a game of strip poker. Amelia produces a straight flush-- diamond suite, of course.",4,False,0
10275,"Gender swap AU: Grand Templar Tracy Legacy, sitting in a chair with an attendant beside her. At the peak of her villainous career. ",1,False,0
10274,"Whilst rowing a boat to shore Mike stops for a moment to catch his breath and remove his sweaty shirt. Kat, sitting opposite, has a ""oh no, he’s hot"" moment.",0,False,0
10273,Raine and Natani try to make a spell to fix the burnt off chunk of Nat's hair.  It works a little too well.  Fluffiness ensues.,2,False,0
10271,"What if: Half-Kinds Raine, but her father was Western Basitin instead of Keidran.",0,False,0
10264,Rivet from Ratchet and Clank drawn in Tom's style. ,1,False,0
10269,"Winter season postcard: Trace, Flora Keith and Nat enjoying hot chocolate around a fire place ",2,False,0
10268,Kat confused about Eric saying he likes the smell of rain. So she is chatting up wolf Raine about what shampoo she uses.,11,False,0
10267,"Keith and Natani sparring, but it gets a little “heated”",9,False,0
10266,Girls beach volleyball Maren and (wolf) Raine vs Karen and Reni,2,False,0
10265,Twokinds of the Caribbean: Flora as Captain Jack Sparrow and Kathrin as Barbossa duel with their sabers aboard a pirate ship.,6,False,0
10278,"In Kathrin's boutique, two customers needed new clothes at once: ExtraFoxyLaura and FoxyFoxLaura",9,False,0
10263,Keith being raised by western Basitins,2,False,0
10312,Behind the scenes-Lady Nora is not impressed by her proposed stand-in comprised of a wolf keidran and human in a poorly fitting costume. Time to confront the producer and director with her concerns.,4,False,0
10313,Pinned Ya Pt. 2: ...and the bandages break.,13,False,0
10316,"Rose teaching a course on proper female wolf etiquette. With Raine only interested from an etymological stand point, wolf Maren embarrassed (but secretly wants to learn for Sythe), and Natani wondering why the hell HE's there. ",3,False,0
10295,Flora consoling Chimera post Red encounter while Raine chews out Red.,21,False,0
10302,"Sealeen and Seraphina attempt to rouse Landen, who has run out of coffee.",3,False,0
10301,Pirate Queen Jenny and a dragooned VV Mike in a beach volleyball match against Clovis and Brutus.,0,False,0
10300,"Gender swap AU: Grand Templar Tracy Legacy, sitting in a chair with an attendant beside her. At the peak of her villainous career. ",2,False,0
10306,WW2 nurse Kat attending injured soldier Zen in a battlefield.,1,False,0
10298,"The Female Northern Basitin brings back her catches, and the injured wolf back to her place with the Other northern Basitins jokingly say ""Can't wait to have wolf tonight!"" The Wolf looking vary worried.",11,False,0
10297,Saria presents a seductive portrait of Rose to her household,1,False,0
10296,Good Morning Lioness Saria,3,False,0
10305,"Willow, Kat, and Laura have a swimming race after changing into their swimsuits, clearly Laura the river fox should win.",10,False,0
10315,Nora and Reni: Cat and Mouse (Tom and Jerry) Parody Housecat Nora is trying to catch a Mouse Reni.,5,False,0
10299,Test Card F.  Laura as the girl in the red dress playing tic-tac-toe and Keith as the clown doll.,4,False,0
10307,Eric flips the tables on Kathrin and asks her out on a dinner date. She's so used to his rejections that she doesn't know what to make of it.,15,False,0
10314,Fertility wish continued: Zen and Kat run into Trace and Flora at the baby store. Kat is happy to give them the news but Zen begs them not to tell Natani yet.,3,False,0
10308,Modern Red and Raine go on a date at a drive-in movie theater,1,False,0
10319,FluffKevlar's Tala and Young Rose discuss their people's differences after Tala comes stumbling out of the forest,3,False,0
10318,Half-dragon Trace and Half-human Nora Standing in combat pose in a cave full of monsters with the sun behind him.,2,False,0
10317,"Clovis' execution of Roan reimagined à la Captain Needa's fatal apology to Vader in Empire Strikes Back. ""I will take full responsibility and apologize to Prince Clovis...""",0,False,0
10362,POV Laura holding leash attached to Keith well looking down at him,12,False,0
10351,Good Morning Adelaide ,16,False,0
10360,"Thomas the Tank Engine version of characters.  Trace the tank engine, Zen and Red as troublesome trucks, and Natani the helicopter.",6,False,0
10382,"Karen finds a deck of many things, what happens when she draws a card despite all warnings not to. (TOM ONLY: The result is it turns Detritus into a 1930s cartoon version of itself)",4,False,0
10405,Willow after drinking to much alcohol. Doing a little dance.,2,False,0
10404,"Wolf Maren is giving Sythe loving nuzzles, she swears it’s purely instinct and nothing else.",4,False,0
10419,Lugosi cradling Haru while she holds his face.,2,False,0
10417,Pinned Ya part 2: ...just as Natani's bindings break.,11,False,0
10418,Natani sleeping with/cuddling a doll-sized Keith,1,False,0
10420,"Keith kicks Natani off of him and they tumble around a bit before Natani says ""pinned ya again""",0,False,0
10426,ProtoFlora meets Flora,5,False,0
10433,Wolf Raine is harassed by a group of wolf-hating humans until Red comes to her defense. Raine is touched and Sythe in disbelief.,5,False,0
10431,"Eric and Kathrin as children: After Kat breaks a vase while playing and Eric's mother angrily asks who did it, Eric takes the blame.",6,False,0
10430,Raine as Freya Crescent (Final Fantasy 9),2,False,0
10429,Redraw of Sahra-Ki (The Scarred One) (AU Older Flora),1,False,0
10428,DJ Dragon is told off by Management for transforming a troublesome guest.,3,False,0
10427,"Flora attempting to use a trick mirror to simulate a larger bust. It doesn't give her the curves she'd hoped for, though.",2,False,0
10425,FluffKevlar's Tala and Young Rose discuss their people's differences after Tala comes stumbling out of the forest,1,False,0
10423,Trace accidentally turns himself into a Blue Macaw parrot. Flora can't help herself and chases him.,6,False,0
10422,"Karen finds a deck of many things, despite all warnings she draws a card? What effects does she inflict? ",6,False,0
10421,Maren brushes long Haired Kat's hair and puts accessories on her hair.,2,False,0
10406,"Raine discovers she can influence reality with her shipping fanfics. Her first ""targets""? Red and Sythe.",2,False,0
10407,Rivet drawn in Tom's style. ,1,False,0
10408,Tomboy Alternation 2: Maeve grew up to be a bit of a delinquent and is now getting Madelyn to draw graffiti in the city (but Maddie was never told what they're doing is illegal!) ,1,False,0
10453,Swimsuit model Raine (wolf),8,False,0
10460,“Pinned ya” but from Natanis POV ( they could be looking down at Keith) ,5,False,0
10459,"Basitin First Time 2: Keidran First Time. The situation is quite different, even with inexperienced Keidran!",10,False,0
10451,"Modern AU/Behind the Scenes: Ask The Cast. Brutus, we know Harvard was your backup, but what was your first choice for college/university education?",0,False,0
10458,Druid Sythe meets Bard Maren in a tavern asking for help with goblin bandits. Zen and Natani (arcane trickster rogues) take notice.,2,False,0
10456,WWII pin up of Nora,1,False,0
10455,Mike transforms into a silver female fox! (or black colored) ,0,False,0
10454,Willow Daki,1,False,0
10452,Natani comforts Keith after a nightmare involving his death,2,False,0
10414,"Necromancer Trace: ivory skin, cold black eyes, dark scars; raising the undead, commanding them...to defend the citizens. What? He's a Necromancer not evil",2,False,0
10416,"Clovis' execution of Roan reimagined à la Captain Needa's fatal apology to Vader in Empire Strikes Back. ""I will take full responsibility and apologize to Prince Clovis...""",1,False,0
10409,lion saria daki,1,False,0
10415,Mike and Evals as a couple of bellyaching motorpool mechanics.,1,False,0
10413,Kat uses her capabilities as a seamstress to create some clothes for Willow,0,False,0
10412,"After the encounter with Red, Raine finds the chimera in the bathroom",3,False,0
10411,Reni in the modern AU. How did she change over the years? Is she now just as mischievous as Nora?,7,False,0
10410,Willow's Mother in modern day SCP containment area.,8,False,0
10424,"Natani leans over a moonlit balcony and Howls at the moon while her traitorous tail lifts her robe up, giving Keith a full view of her ""moon""",22,False,0
10388,Maddie & friends with glowing in the dark tribal body paint at the Basitin Season Festival!,1,False,0
10361,Modern AU: Laura helping a spooked Kat beat a horror game late at night,6,False,0
10387,Maddie stuck in a revolving door as Maeve (I can't remember how to spell her name) watches in amusement.,0,False,0
10400,Modern AU: Moto brothers. Natani and Zen on motorcycles.,1,False,0
10397,Amelia rewards Windstraw's hard work at the tavern with some vigorous petting,13,False,0
10396,Trace looks in the mirror and sees his evil reflection pushing him to hurt Flora,1,False,0
10394,Alaric survives AU,6,False,0
10393,"Adventures of the Potato Sack, pt 1: After sinking into the ship, the potatoes washes ashore on a distant island.",5,False,0
10354,"Prior to Trace and the others showing up, a group of teens sneak into 'the creepy old house on the hill' as a dare, only for Rose and the estate to mess with them.",4,False,0
10359,"Sequel to Wolf Mary: young Mary Silverlock gets caught by another Templar in her Keidran transformation while disrobed and feeling her fur. Not being recognized and mistaken for an actual Keidran, Mary's kicked out before she can explain, left without clothes and unable to change back.",5,False,0
10358,"Demon tiger Trace 3: Trace comes to his senses, and is filled with remorse after realizing he attacked his (unscathed) love, Flora, who gladly comforts him",4,False,0
10357,A group of villagers and or Trace scolding Red for calling The Chimera a monster.,4,False,0
10356,Willow body pillow,4,False,0
10355,"After the encounter with Red, Raine finds the chimera in the bathroom",8,False,0
10375,Ghost Laura stuck in Natani's body goes to get help. Natani panics as his body gets up on its own and starts casually walking out the door naked.,2,False,0
10353,Sketch Idea: She’s Not a Lady (Redraw),0,False,0
10352,"Zen and Raine, sitting on a hood of a car in a drive in theater. Sharing a tub of popcorn, and watching a cheesy monster movie.",9,False,0
10350,"Reni, in her anthro form, tries to explain to Nora that proportions affect balance. Nora responds by bwoming Reni, saying it's much more fun that way.",3,False,0
10349,Redraw of Sahra-Ki (The Scarred One) (AU Older Flora),2,False,0
10348,Cat Nora body pillow ,3,False,0
10399,"Remake currently non-existent page-filler 2005-11-18: Old Trace looks at settlement with templar tower while Flora, Keith, and others wait for him to continue telling Twokinds",2,False,0
10392,Flora riding on a Rathalos from monster hunter. Trace being carried in its claws.,3,False,0
10401,"""Pinned Ya"" part 2. This time we see out of the eyes of our wolf victor Natani! Under her raw power is a blushing Keith with a smile on his face. ",2,False,0
10378,Girls beach volleyball Maren and (wolf) Raine vs Karen and human Reni,2,False,0
10386,Modern street artist Raine (human form) stands back and admires the mural she painted of her mother.,3,False,0
10385,"Having removed her bikini, a smug Flora asks a blushing trace to put fur lotion on her, all as a salty Nora watches in jealousy . Follow up to ""Bathing Suit Nora""",9,False,0
10384,"Natani, Zen and Sythe as the three wolves from the music video ""Magnum Bullets.""",1,False,0
10383,Flora introduces Trace to her family. Trace is nervous about making the wrong impression.,1,False,0
10380,Lion Saria body pillow,0,False,0
10381,"Very Vixen, Very Foxy Mike",5,False,0
10379,hairball gag remake,2,False,0
10377,Kat giving Zen a ‘thank you’ kiss after saving her life from her wolf captor. ,1,False,0
10402,Good morning Zen,14,False,0
10390,"Dark Trace is attacking a keidran village, the ghost of Saria is standing behind him, begging him to stop.",10,False,0
10376,Raine as Freya Crescent (Final Fantasy 9),4,False,0
10389,"The Dating Game: Half Form Raine is a contestant on The Dating Game and she has to go on a date with one of the three bachelors, Red, Zen, and Clovis",27,True,0
10395,"Fennec fox Mike and Great Dane Evals lifting a barrel ""together""",0,False,0
10391,"Wolf Maren is giving sythe affectionate nuzzles, she tells him that it’s purely instinct and nothing else",22,False,0
10398,"Raine (Half-kind form) and Red are in a snowy garden, building a snow-leopard sculpture together!",2,False,0
10403,Tiger Trace body pillow,1,False,0
10615,"Rose teaching a course on proper wolf etiquette. With Raine only interested from an etymological stand point, wolf Maren embarrassed (but secretly wants to learn for Sythe), and Natani wondering why the hell HE's there. ",1,False,0
10637,"Trace makes good on his threat of making Nora do tricks. Nora swears her revenge, but she doesn't seem to actually mind that much.",0,False,0
10940,Zen and Natani's training as assassins. Throwing stars! Stealth walking! Running with logs!,1,False,0
10868,"Chimera, half ""assembled"", is looking in her closet of spare limbs.",12,False,0
10830,Reni also wants to try fusion magic and asks for vv-Mike's help,16,False,0
10834,Willow and Laura Candlelight Dinner,9,False,0
10833,R63 King Adelaide,2,False,0
10823,"Gender Swap AU  : Grand Templar Tracy Legacy, sitting in a chair with an attendant beside her. At the peak of her villainous career. ",0,False,0
10832,A day in the (un)life of Vampire Kat,3,False,0
10831,A young Windstraw riding on the shoulders of a younger version of the Maned wolf from stilt wolf redux,2,False,0
10824,Trace learning the first 2~4 standard spells of the Templars while Red makes some mistake in the background.,11,False,0
10829,Both teams get together to play a friendly game of strip poker. It doesn’t go as planned. ,6,False,0
10828,Wolf Cassie meets Wolf Maren,2,False,0
10827,"Sequel to Wolf Mary: young Mary Silverlock gets caught by another Templar in her Keidran transformation. Not being recognized, Mary's kicked out before she can explain, left without clothes and unable to change back.",3,False,0
10826,"Human Willow - Willow is wearing her fey-cloak and carrying her lantern in the woods, looking over her shoulder to make sure nobody is following her",4,False,0
10825,Test Card F. Laura as the girl in the red dress playing tic-tac-toe and Keith as the clown doll.,4,False,0
10836,"Twokinds meets Calvin and Hobbes! Flora pounces at Trace while he's talking to Calvin, but collides face-first with Hobbes, who was also trying to pounce!",2,False,0
10835,Kat and Flora staring each other down right before a cat fight!,1,False,0
10840,"Hardened criminals and seasoned assassins Zen and Natani engaging in their nefarious after hours endeavors... by donating at their local blood bank. Gotta give back, right?",1,False,0
10837,Good morning Adira. Maybe an alt of Mav jumping on the bed,0,False,0
10844,A kind gathering around the campfire between Humans and Keidran,1,False,0
10867,Reni also wants to try fusion magic and asks for vv-Mike's help,0,False,0
10869,"Zen and Raine wrapped up in a blanket, sitting on a hood of a car in a drive in theater.  On a cool autumn night.",3,False,0
10774,"Natani and Zen's training. The young pups go through rigorous training to become assassins. 100 sit ups, 100 push ups, 100 squats and a 10km run. Everyday!",2,False,0
10870,White Tigress Adelaide,2,False,0
10853,Sythe riding a peddle bike with Nibs in the basket.,15,False,0
10855,"Zen and Sythe, the morning after ""Gender Flip Flirting"", both male again and awkwardly cuddling together",4,False,0
10854,Zen Daki,9,False,0
10852,Brutus carrying a very drunk and mumbling Clovis to bed after a night out.,1,False,0
10851,"Body Costume Swap: (adult) Maddie and Maeve! Maddie is amazed at how fluffy she is, until she sees Maeve about to violate Basitin decency law",3,False,0
