,name,votes,winner,win_difference
10621,Solatorobo cosplay 2: Laura dressed as Chocolat helming the Asmodeus,1,False,0
10646,Good Morning Tigress Trace,22,False,0
10648,"Steak! For you!:   Alternate scenario, Kat hands (or tosses) the steak to Romulus and legs it, making him choose between his mission and a fresh meal.",0,False,0
10693,Cat Nora Daki ,2,False,0
10672,Modern Maeve on her first day to school.,14,False,0
10674,Mike and Evals just holding hands.,1,False,0
10675,The maned wolf in one of Kat's dresses,5,False,0
10676,Zen and Kat running away from a snowman they made that turns on them after they used mana crystals as decorations on it,2,False,0
10677,"Super Saiyan Jade Adelaide, plus a small panel with Musclehead General and Alaric commenting on her power level.",8,False,0
10678,Keith's POV of being pinned down and teased by Natani since she's the bigger of the two,19,False,0
10679,Gender Flip Flirting: f!Sythe and f!Zen wake up and realize what happened to them and who they got in bed with... but might not be in a hurry to leave bed just yet.,0,False,0
10680,"Ivy learns about Eric's painting hobby and volunteers to pose for him, however her... eagerness is enough to embarrass even Eric, let alone Flora, who's there to chaperone.",1,False,0
10681,"Diplomatic incident 2: while at the Legacy estate, Iris gets caught kissing a human knight by a smug Flora",1,False,0
10682,"Astronaut Laura now lands on the moon, watching earth above the horizon.",2,False,0
10683,"Alaric cosplaying as Marth, from Fire Emblem ",1,False,0
10684,(Wedding dress) Flora is trying on the wedding dress Kathrin sewed when she learned that Trace had asked Flora for a hand,0,False,0
10685,Kathrin grows her winter fur,1,False,0
10686,Laura as Cinderella and Keith as Prince Charming.,2,False,0
10687,Maren as a sports biker.,3,False,0
10688,"Diplomacy mixup: Adelaide has a diplomatic meeting with the tiger chieftain from Edinmire. With both trying to accommodate to the other’s customs, she shows up in skimpy Keidran tribal gear, while he arrives in full armor.",1,False,0
10689,"Wolf Maren is giving loving nuzzles to Sythe, but it’s purely instinct and nothing else!",26,False,0
10690,Kat wearing a pair of oversized novelty googly eyes shaking her head from side to side for maximum effect.,3,False,0
10691,"Giftbox Sythe (i.e. ""Giftbox Keith,"" but with Sythe and Maren)",2,False,0
10692,"Dating Sim AU: Hoping no one noticed their transformation, VV Mike tries to rebrand as the hot transfer student.",8,False,0
10673,"Reni, in her anthro form, tries to explain to Nora that proportions affect balance. Nora responds by bwoming Reni, saying it's much more fun that way.",5,False,0
10671,"Zen and Raine in a ice cream shop, sharing a Sunday. Trying to hide away from the summer sun.",3,False,0
10649,Modern AU: Cyberpunk Raine is helping Gaming Nora to find RHGUY69,5,False,0
10670,Maeve wishes to be dragon princess like Reni and she is gleeful to find herself body swapped with Reni,2,False,0
10650,"The Female Northern Basitin brings back her catches, and the injured wolf back to her place with the Other northern Basitins jokingly say ""Can't wait to have wolf tonight!"" The Wolf looking vary worried.",5,False,0
10651,The Chimera meets red and he thinks she's a monster attacking,3,False,0
10652,Zen goes Super Saiyan to protect Kathrin,1,False,0
10653,"GM Mike 2: Evals sneaks up under Mike’s hammock to tickle his foot | it’s the wrong fox foot, & he’s not amused",1,False,0
10654,"Reni bodysurfing at the beach with Maeve, Maddie, and Karen using her as a surfboard. Sequel to Dragon Sledding.",7,False,0
10655,"Raine (Halfkind form) and Red are in a winter garden, building a snow-snep sculpture!",2,False,0
10656,Flora Nora Fusion Dakimakura,2,False,0
10657,Madelyn meets a Western version of her self. Then passes out from shock of her AU versions lack of modesty.,5,False,0
10658,"A young Kathrin stands in Eric's garden and is surrounded by a swarm of huge butterflies. Some of them even land on her open arms, which makes her very happy.",4,False,0
10659,A female Mike dakimakura design,9,False,0
10660,Maren becomes a black wolf and Sythe really like it.,2,False,0
10661,Kathrin working in a keidran orphanage.,1,False,0
10662,Modern AU: Flora and Ivy have a sister spa day by getting a pawdicure.,12,False,0
10663,Amelia finds Windstraw taking a bath in the sink along with the dishes she’s supposed to be washing.,7,False,0
10664,Couples beach volleyball tournament!,0,False,0
10665,"Prepare for boarding! Captain Jenny raids Eric's ship, but he's too interested in painting her to be scared",0,False,0
10667,Sythe reacts to Species swapped Raine and Maren,5,False,0
10668,Kat wears snakes sneaky suit while taking to the colonel that the suit makes her feel dummy thick,3,False,0
10669,Willow daki,2,False,0
10789,"More Subnautica, Laura in a prawn suit tries to flee from a reaper in terror, while king Adelaide ties another one in a knot free diving.",3,False,0
10791,A dentist's nightmare: Nora Dragon comes in for dental check-up,2,False,0
10980,"Nibbly on FemClovis' head, making him run around naked ratatouille-style just like she did to Flora.",0,False,0
10921,"The Trials of Scarlet - the newly floofed Keidran is going through her first ""season"", and has barricaded themselves in their bedroom. Meanwhile, Sythe tries to deliver their new clothes.",5,False,0
10912,Good Morning Adelaide - Adelaide reclining with her chin resting in and propped up with the palm of one hand while she smiles at and faces the viewer,3,False,0
10913,"Kathrin and Romulus actors, snuggling on a couch in a little apartment. Deciding to ignore the red carpet event, to watch the world premiere of Twokinds at home.  ",1,False,0
10914,"Modern day AU: Willow posts a selfie showing her new swimsuit. Forgetting she was still in the changing room and also captured the still unclothed Laura and Kat in the background, still putting their bikinis on. ",32,True,0
10915,Scarlett complaining that if she had a penny for every time she lost a bet to wear the collar she'd have two pennies.,0,False,0
10916,Modern AU Laura helping Kat beat a horror game late at night,12,False,0
10917,Good morning female Clovis,1,False,0
10918,Biker Natani,23,False,0
10919,Good morning Zen,9,False,0
10920,"Dating Sim AU: Hoping no one noticed their transformation, VV Mike tries to rebrand as the hot transfer student.",5,False,0
10922,Tiger Trace dressed as Ratchet and Flora dressed as Rivet From ratchet and clank rift apart.,3,False,0
10793,Anthro Nibbly snuggling a squirrel version of Sythe on a giant stuffed acorn cushion/pillow.,0,False,0
10923,"Reni, in her anthro form, tries to explain to Nora that proportions affect balance. Nora responds by bwoming Reni, saying it's much more fun that way.",8,False,0
10924,Amelia rewards Windstraw's hard work at the tavern with some vigorous petting,4,False,0
10925,Good morning fem Clovis,2,False,0
10926,Anthro Luxray,0,False,0
10927,Smug Natani: Keith's POV of being pinned down and teased by Natani since she's the bigger of the two,17,False,0
10928,Nightclub Sequel: With the little hint that Mike and Evals are enjoying some time and possibly trying to hook up with each other or some other patrons at the club. ,2,False,0
10929,Keith as the fool card.,1,False,0
10930,Flora Nora fusion shows Kat who's bigger now,2,False,0
10931,"Reality swap: Street urchin Clovis is a captive of and slave to the cruel whims of the Prince and Princess of Greed (Zen and Natani), the wolven criminal masterminds.",1,False,0
10911,Alaric trying his absolute hardest to fight the nudity censor. he fails,0,False,0
10910,Zen Daki,0,False,0
10909,Zen and Kat running away from a snowman they made that turns on them after they used mana crystals as decorations on it,3,False,0
10908,Kat roller skating in the beach!,1,False,0
10889,The Chimera meets red and he thinks she's a monster attacking,2,False,0
10890,"A remorseful Demon Tiger Trace comes to his senses after going berserk, and Flora gladly comforts him",7,False,0
10891,"The rabbit that Mike pulled from a hat is now the magician, with Mike as her lovely female assistant",2,False,0
10892,"Maddie and Mauve play Dark Souls. It's scary for some, rage inducing for others",1,False,0
10893,"Natani, Zen and Sythe as the wolves from the music video Magnum Bullets.",6,False,0
10894,2009 bath time flora redux,5,False,0
10895,FluffKevlar's Tala stumbles out of the forest onto Young Rose's farm and comes face to face with the cultural differences between hunter-gatherer and agricultural wolves,2,False,0
10896,How Keith's life would've been different if he was raised with the western Basitins,2,False,0
10897,Kat and Zen kiss in a shower,3,False,0
10898,"The Ora Fusion part 2: Trace is on to Flora/Nora, as she tries to convince him she's totally Nora...just a little bit more",1,False,0
10899,Good Morning Tigress Trace.,2,False,0
10900,Can we get a reference sheet for our beach loving crab Roberto,7,False,0
10901,Modern Flora's reaction to Tiger tails at Disneyland.,2,False,0
10902,Amelia rewards Windstraw's hard work at the tavern with some vigorous petting!,9,False,0
10903,Good morning Brutus,4,False,0
10904,"As follow up to ""Painted Tiger"" Flora painting Stripes on Trace.",0,False,0
10905,Half-Kinds Raine if her father was Basitin.,2,False,0
10906,"Rose teaching a course on proper female wolf etiquette. With Raine only interested from an etymological stand point, wolf Maren embarrassed, and Natani wondering why the hell HE's there. ",2,False,0
10907,"The Female Northern Basitin brings back her catches, and the injured wolf back to her place with the Other northern Basitins jokingly say ""Can't wait to have wolf tonight!"" The Wolf looking vary worried.",15,False,0
10932,Keith has strips painted on him by Flora,0,False,0
10933,Willow and Laura Candlelight Dinner,0,False,0
10934,Space Pirate Captain Flora dressed like Marika from Bodacious Space Pirates.,1,False,0
10958,"Wolf Maren is giving Sythe a loving nuzzle, she swears it’s only instinct and nothing else.",14,False,0
10960,"Nora and Reni: Cat and Mouse (Tom and Jerry) Parody Housecat Nora is trying to catch a Mouse Reni. Reni runs under a dresser, causing Nora to hit her head",2,False,0
10961,Extra foxy male-Mike,9,False,0
10962,Zen and Natani cosplay/dressed as Hawkeye and Black Widow.,1,False,0
10963,"Natani, Zen and Keith as the Spanish Inquisition from Monty Python. Nobody expects the Spanish Inquisition!",5,False,0
10964,Willow daki,0,False,0
10965,"Kats caught sneaking into Eric's room to steal a pair of his underwear well he's sleeping for... ""reasons""",0,False,0
10966,Young Natani and Zen's first duties in the Assassin's Guild. Tending to the counter and stocking the shelves at the Assassin's Guild Official Gift Shop. ,1,False,0
10967,Good Morning Adelaide,24,False,0
10968,"Prepare for boarding! Captain Jenny raids Erik's ship, but he's too interested in painting her to be scared",3,False,0
10969,Behind the scenes-Lady Nora is not impressed by the proposed stand-in comprised of a wolf Keidran and human in a poorly fitting costume.,3,False,0
10970,Mike and FemMike go on a date,3,False,0
10971,Zen and Natani are kicked out of a theater for being too loud.,1,False,0
10972,"Karen searching Trace's attic finds The Deck of Many Things. Despite the warnings she draws a card, turning Detritus into a 1930s cartoon version of himself.",12,False,0
10973,Pirate Queen Jenny and Very Vixen Mike in a beach volleyball game vs Clovis and Brutus.,1,False,0
10974,Zen as Loki the trickster god.,3,False,0
10975,"Maddie, Karen and Maeve are brushing Long Haired Kat's Hair and putting accessories on it. And they're all having fun while doing it.",3,False,0
10977,"Super Saiyan Jade Adelaide, plus a small panel with Musclehead General and Alaric commenting on her power level.",1,False,0
10978,Good morning Brutus,2,False,0
10979,Skater Kat tagging a wall.,0,False,0
10959,Cat Nora Daki ,1,False,0
10957,Apollo Crew Keith Natani and Zen. (maybe Apollo 13 inspired/reference?),2,False,0
10935,"Raine (Half-Keidran form) and Red are in a snowy garden, building a snow-leopard sculpture!",2,False,0
10956,"Maren and Sythe furtively try to find out each other’s preferences, and turn to their ex’s, Flora and Trace, respectively. Unfortunately, as it turned out, the latter have very distant ideas about what their ex’s really like.",0,False,0
10936,"Clovis' execution of Roan reimagined à la Captain Needa's fatal apology to Vader in Empire Strikes Back. ""I will take full responsibility and apologize to Prince Clovis...""",0,False,0
10937,Modern AU: Flora and Ivy have a sister spa day by getting a pawdicure!,6,False,0
10938,"A remorseful Demon Tiger Trace comes to his senses after going berserk, and Flora gladly comforts him",2,False,0
10939,The biological differences of Mekkan's species.,8,False,0
10940,Tomboy Kat rock climbing with a view of the Basitin Empire. ,5,False,0
10941,Modern Maeve eating lunch at school on a bench with her friends Maddie and Karen.,6,False,0
10942,Gamer Laura gets banned from twitch after Natani swears during a stream,9,False,0
10943,"Reni (dragon) is at the beach showing off her new specially made-dragon swimsuit, but has a bit of an embarrassing wardrobe malfunction.",3,False,0
10944,"Trace and Natani bonding by pranking Keith, hiding his clothes at the mansion.",1,False,0
10945,FluffKevlar's Tala stumbles out of the forest onto Young Rose's farm and comes face to face with the cultural differences between hunter-gatherer and agricultural wolves?,1,False,0
10946,Alternate Universe DJ Dragon prepping for the show,1,False,0
10947,Nat and Zen have to explain to new assassin Kat that she actually has to kill her targets and not just tie them up with needle and thread.,1,False,0
10948,Templars throw a female explorer to the wolves as punishment for breaking the rules. But their “ferocious wolves” wind up being a bunch of wolf Keidran pups who are more hungry for puppy kisses than human flesh.,4,False,0
10950,Redo of the hairball bit scene ,2,False,0
10951,"Keith and Natani sitting outside, enjoying the fireworks",3,False,0
10952,Zen and Kat running away from a snowman they made that turns on them after they used mana crystals as decorations on it,2,False,0
10953,Modern AU: Laura helping Kat beat a horror game late at night,4,False,0
10954,"Zen and Raine, sitting on a hood of a car in a drive in theater. Sharing a tub of popcorn, and watching a cheesy monster movie. ",11,False,0
10955,Test Card F.  Laura as the girl in the red dress playing tic-tac-toe and Keith as the clown doll.,6,False,0
10888,"Super Saiyan Adelaide, plus a small panel with Musclehead General and Alaric commenting on her power level.",3,False,0
10887,Modern Willow and Kat on a roadtrip in a convertible,12,False,0
10886,Romulus/Remus Reference Sheet,16,False,0
10815,Human Nora tail whips Keith,1,False,0
10817,"Jade Adelaide as Lady Dimitrescu from Resident Evil Village with Maddie, Karen, and Maeve as her sickle wielding adopted daughters Bela, Cassandra, and Daniela.",0,False,0
10818,Flora uses what she learned from Kathrin on the Basitin island to finally give Trace that massage,2,False,0
10819,Half-keidran Raine meets human Holo from the “Spice and Wolf”.,0,False,0
10820,Modern AU: Flora and Ivy have a sister spa day by getting a pawdicure!,14,False,0
10821,Human Nora posing for Saria's portrait.,7,False,0
10822,Willow sneezes. Willows physical body sneezes out her wisp. ,4,False,0
10823,Raine as Vocaloid Miku Hatsune,2,False,0
10824,"The Dating Game: Raine is a contestant on the The Dating Game and has to choose to go on a date with one of the three bachelors - Red, Zen, and Clovis. ",4,False,0
10826,Young Natani and Zen's first duties in the Assassin's Guild. Tending to the counter and stocking the shelves at the Assassin's Guild Official Gift Shop. ,10,False,0
10827,Smug Natani: Keith's POV of being pinned down and teased by Natani since she's the bigger and stronger of the two,16,False,0
10828,Karen and Maren switch personalities with a confused Sythe in the mix,1,False,0
10829,Modern AU Flora and Trace prepare for a child,3,False,0
10830,Hairball bit remake,3,False,0
10831,"Nibbly in her secret lair (ala superheroine) as she ""protectively"" watches over her Sythe (squirrel swoon)",1,False,0
10832,GhostFox82 dominates RHGuy69 in a 1v1 FPS match.,3,False,0
10833,"(Gender-swap AU) On the ship to the islands, Keith learns Natani's secret",6,False,0
10834,Clovis’s expression when he finds out his cousin the Pirate Queen has bought out his criminal empire and incorporated it into her own.,1,False,0
10835,"Sythe tries to bathe cat Maren, but she defends herself with all her strength",0,False,0
10836,"From normal schoolgirl to heroine, Magical girl Maeve!",1,False,0
10816,"Raine (Half-keidran form) and Red are in the garden, building a snow-leopard snow sculpture!",3,False,0
10814,Good Morning Trace,0,False,0
10839,"Nora and Reni: Cat and Mouse (Tom and Jerry) Parody Housecat Nora is trying to catch a Mouse Reni. Reni runs under a dresser, causing Nora to hit her head",2,False,0
10813,Rivet (ratchet and clank rift apart) crosses paths with the bastions. But they are all debating if she’s a bastion like them or a alien.,6,False,0
10794,"Reni, in her anthro form, tries to explain to Nora that proportions affect balance. Nora responds by bwoming Reni, saying it's much more fun that way.",2,False,0
10795,"Clovis' execution of Roan reimagined à la Captain Needa's fatal apology to Vader in Empire Strikes Back. ""I will take full responsibility and apologize to Prince Clovis...""",0,False,0
10796,Modern AU Red dynamite fishing.,2,False,0
10797,Good morning pinup of Iris (blonde caravan tigress),2,False,0
10798,Mike and Evalyn spending some romantic time at the park,0,False,0
10799,Amelia rewards Windstraw's hard work at the tavern with some vigorous petting!,4,False,0
10800,"After Natani had to rescue Kathrin from the burning ship because Kat said she was not good at swimming, Natani later decides to teach it to her.",3,False,0
10801,"The Female Northern Basitin brings back her catches, and the injured wolf back to her place with the Other northern Basitins jokingly say ""Can't wait to have wolf tonight!"" The Wolf looking vary worried.",4,False,0
10802,"Roman emperor Clovis, sitting smug on his throne, with his two imperial guards on either side. (Inspired by the insane emperor Caligula)",2,False,0
10803,Young Natani and Zen's first duties in the Assassin's Guild. Tending to the counter and stocking the shelves at the Assassin's Guild Official Gift Shop. ,2,False,0
10804,Sythe druid of the forest (with nibbly),5,False,0
10805,It'd be interesting to see what a Desert Basitin looks like.,0,False,0
10806,"Wolf Maren is giving Sythe loving nuzzles, but it’s purely instinct and nothing else!",2,False,0
10807,Good morning maned wolf,0,False,0
10808,The biological differences of Mekkan's species.,8,False,0
10809,Natani & Zen dressed up as 9S & 2B from the NieR series ,3,False,0
10810,"Modern Maeve coming home from the first day of school, no longer enthusiastic about the whole thing.",20,False,0
10811,"The shirt cut meme- Twokinds Edition! Flora, Kathrin, Natani, and Adira (any order).",12,False,0
10812,Karen searching Trace's attic finds The Deck of Many Things. Despite the warnings she draws a card and turns Detritus into a 1930s cartoon version of himself.,4,False,0
10838,"Flora, you cannot drain breast sizes by biting people - dont try! It doesn't... - CHOMP! - Oh no, it works...",13,False,0
10840,A protein powder commercial starring human King Adelaide,0,False,0
10885,Good Morning Evil Trace,2,False,0
10863,Test Card F.  Laura playing tic-tac-toe and Keith as the clown doll.,5,False,0
10865,Actor Kat gets fed up with her having to do suggestive photo shoots for the fans,14,False,0
10866,"Genderbent AU: Raine, Sythe and Scarlet discover and relax at the Barrow rock hot springs.",1,False,0
10867,"G-swap AU: Grand Templar Tracy Legacy, sitting in a chair with an attendant beside her. At the peak of her villainous career. ",0,False,0
10868,Maren looking beautiful in her sundress while out in a gentle summer rain shower,3,False,0
10869,"While Sythe consoles wolf-Maren during her current predicament, her new, traitorous tail reveals her true feelings!",1,False,0
10870,Maeve gets her hands on the magic tiger stripe paint.,1,False,0
10871,"Twokinds behind the scenes: human Nora and human Reni in mo-cap suits, Nora tries to act intimidating and roars but ends up looking cute, Reni worries her suit makes her butt look big.",7,False,0
10872,Giftbox Sythe with Maren,2,False,0
10873,R63-verse: Tracy's evil smoke hallucination having a freakout/breakdown about the pregnancy,2,False,0
10874,Carver is living the good life on the West Basitin Islands. Sipping fruity drinks and having his paw pads massaged by some island cuties.,4,False,0
10875,Sequel of the Nightclub: Willow and Kathrin paint their bodies with fluorescent neon paint that glows in the dark. (Laura seems too shy for this).,19,False,0
10876,Natani as a Jedi,0,False,0
10877,Nurse Kat has a phobia of needles and faints at the sight of her own syringe.,2,False,0
10878,"We've seen mobster boss Trace, it would be cool to see rival mob boss Clovis and his goons",3,False,0
10879,"AU: As ambassadors to the newly contacted human lands, Laura and Kat give a presentation on a baffling, yet intriguing human tradition... clothes!",9,False,0
10880,"Reni (dragon) is at the beach showing off her new specially made-dragon swimsuit, but has a bit of an embarrassing wardrobe malfunction.",2,False,0
10882,What if Clovis only blocked part of the keep's magical defenses and got turned into a chickeidran?,1,False,0
10883,Cat Nora Daki ,2,False,0
10884,"Prepare for boarding! Captain Jenny raids Erik's ship, but he's too interested in painting her to be scared",2,False,0
10864,Wedding Dress Kat,27,False,0
10862,"Saria reveals a seductive painting of Rose to her household. Rose is flustered, Trace is oblivious",2,False,0
10841,"In a manor left empty and silent in the immediate aftermath of Saria’s death, Trace and Rose sit back-to-back, separated by a wall as the sunlight fades, processing a shared grief that they must each face alone.",2,False,0
10861,"Instead of a steak, Kat summons a stick she throws to distract Romulus.",2,False,0
10842,Fortune teller Raine (wolf),3,False,0
10843,Willow daki,0,False,0
10844,Modern AU: Maddie the military brat's first day at a Keidran only private school & meets Maeve,0,False,0
10845,Behind the scenes-Lady Nora is not impressed by the proposed stunt double comprised of a wolf keidran and human in a poorly fitting costume.,3,False,0
10846,"Twokinds lore: The first ""Festival of the Beasts"" and how the Humans and Keidran interacted",21,False,0
10847,Lynn spending his time writing down gossip from the other characters while being offscreen,0,False,0
10848,"More skateboarding Kathrin, but with Raine and Laura learning from her.",15,False,0
10849,Rivet from Ratchet and Clank Drawn in Tom's style. ,7,False,0
10850,"Natani & Keith rock climbing a cliff face, while Trace & Flora easily float to the top.",0,False,0
10851,"Clovis' execution of Roan reimagined à la Captain Needa's fatal apology to Vader in Empire Strikes Back. ""I will take full responsibility and apologize to Prince Clovis...""",0,False,0
10852,"Father's day in the Keiser house. A young Keith wakes his dad up with breakfast in bed, that he made himself, with a little help from his mom.",8,False,0
10853,Raine (wolf form) on the beach getting frustrated with a bikini that somehow keeps falling off. A mischievous Cat keidran Nora in the background is responsible. ,11,False,0
10854,vv-Mike asks Nora to change him back but something goes wrong and they swap species. vixen Nora and very dragoness Mike,3,False,0
10855,Demon king Natani,4,False,0
10856,"Natani, Zen and Keith as the Spanish Inquisition from Monty Python. Nobody expects the Spanish Inquisition!",8,False,0
10857,Zen as Loki the trickster god.,2,False,0
10858,Freshly painted flora hug Trace turning him into Tiger trace,5,False,0
10859,Soldiers of the Wolf Army attempt to put on captured human armor. (Failing epicly),1,False,0
10860,"Zen grabs Kat as Romulus’s shackle teleports them both away, but Romulus made a mistake and it teleports them to Clovis’s empty beach house",2,False,0
11362,Nibbs steals clothing while Rose washes it.,3,False,0
11364,"Rose teaching a course on proper wolf etiquette. With Raine only interested from an etymological stand point, wolf Maren embarrassed (but secretly wants to learn for Sythe), and Natani wondering why the hell HE's there. ",1,False,0
10601,Eric flips the tables on Kathrin and asks her out on a dinner date. She's so used to his rejections that she doesn't know what to make of it.,13,False,0
11879,AU: Natani and Zen reassure their sister Madelyn that she will be as tall as them soon.,1,False,0
11869,Keidran tribes come together for a day of peace and Thanksgiving ,3,False,0
11870,Rose getting some love - a new painting cougar style,1,False,0
11872,"Personality Swap AU: Flora is a busty tigress tomboy who wears chest bindings, and Natani is a playful, pounce-happy wolf.",4,False,0
11873,Good night Werewolf Keith! A new spin on the idea with our new and upcoming wolves howling at the moon! ,0,False,0
11874,"Reni joining Kathrin, Laura, And Raine for a ladies night out in the modern day. Out drinking on a lightly snowing night.",20,False,0
11875,Natani in a waiters uniform snickering at Zen who is in a waitress' outfit. Then Keith accidentally flirting with the waitress and causing Natani to break down in laughter.,4,False,0
11876,Red has to apologize to the Chimera. He has to invite her to buy clothes with the girls,14,False,0
11877,Steampunk AU Raine Pinup ,0,False,0
11878,"Rose captured in a dungeon, after being betrayed by Euchre in Chapter 16",2,False,0
11880,Dark AU Emperor Sythe and his High Generals Natani and Zen rally their wolf army to conquer the world.,1,False,0
11843,Modern AU: Morning commute scene at New Edinmire Train Station,1,False,0
11881,Vampire queen Raine,9,False,0
11882,Maddie discovers pumpkin spice; gets a little too into it,0,False,0
11883,Epic shot of mighty lady Nora fighting the black creature summoned by Trace in chapter 7.,4,False,0
11884,Alaric and Keith's Artistic Misadventures for the Annual Basitin Exhibition: Alaric Draws Keith Like One Of His French Girls,1,False,0
11885,"Demon tiger Trace 3: Trace comes to his senses, and is filled with tearful remorse after realizing he attacked his (unscathed) love, Flora, who gladly comforts him as she strokes his head in her lap.",8,False,0
11886,"Modern Flora goes for drinks with Willow Laura and Kat exhausted after becoming a mom. Girls reassure her she can go home and nap, Flora rejects the idea then immediately falls asleep ",2,False,0
11887,"Thanksgiving with the Adelaides. Jade carves the Thanksgiving dinner turkey herself with Maddie securely fastened to her seat, the mother having learned from her earlier escapades with pumpkin carving. ",2,False,0
11888,"Fertility wish: It's twins! Kat finding out she is having twins, and Zen is not taking it well.",6,False,0
11889,"Ghostbusters Zen and Natani, getting berated by Madelyn and Maeve, for capturing Willow.",1,False,0
11868,Sam and Collin out for walkies. Enjoying a fall stroll in a park walking through the leaves.,6,False,0
11867,"Clovis doing the Mr Burns ""Excellent!""",5,False,0
11866,"Erilas and Very Vixen Mike wearing sundresses and sunhats, having a picnic underneath a tree.",2,False,0
11865,"The Gang (TM) in a modern world trying out FFXIV / getting ready for Endwalker (For example, Kat playing around with glamours (outfits) in game or Trace and Flora getting married in game)",1,False,0
11845,"While training, Nat invites Keith to hit a punching bag as hard as he can. Nat looks horrified as, thanks to Basitin strength, Keith obliterates it with one kick.",1,False,0
11846,Lioness Saria models for Rose's painting in turn,1,False,0
11847,"Kat presents a Friendsgiving feast to an appreciative Mike and Evals. Meanwhile, Eric is shocked and horrified to find his pantry emptied.",2,False,0
11848,Good Morning Human Reni,2,False,0
11850,Raine Silverlock as Grand Templar.,17,False,0
11851,Female mike dreaming about being a mother and being very embarrassed!,8,False,0
11852,Scythe and Maren ice fishing together.,2,False,0
11853,Clovis telling Brutus to chase after Nibs to get her clothes back. Nibs is playing with him.,0,False,0
11854,Flora Helps Tiger Trace with his fur allergy,13,False,0
11855,"Adira needs some help around the tavern, so she recruits Mike and Evals for the job. She mentioned the position was for barmaids, right? Oh well, at least the new girls get to keep their tips.",0,False,0
11856,The Modern Trio visit Mekkan's greatest natural wonder.,9,False,0
11857,Laura in Lingerie,23,False,0
11858,Wolf-Maren is way too intense for the advances of Eric's artistic vision.,1,False,0
11859,"Natani teasing Keith with his ""girly"" voice like in the comic.",1,False,0
11860,Willow daki,1,False,0
11861,Cosplay Kathrin as Puss in boots.,5,False,0
11862,"Keith getting mercilessly cuddled by a fluffy, winter coated Natani; just to keep Keith warm and for absolutely no other reason.",12,False,0
11863,Crab Battle! Roberto and Adelaide duke it out for the crown,7,False,0
11864,"Reni always wanted to be a ballerina, but discovered pirouettes are hazardous to her fellow performers.",2,False,0
11890,"Modern Maeve: Maeve spies a shy Basitin exchange student eating by herself in the cafeteria, and decides to join her for lunch.",2,False,0
11891,"Drowsy Raine sits down at the table and smooches Zen-- except that sounds like his laugh coming from by the counter, and his hair seems longer now...",3,False,0
11892,Draw Ivy reuniting with her parents,2,False,0
11916,"Flora and Kat, in the middle of cat fighting over an argument.",8,False,0
11918,"Twokinds meets Calvin and Hobbes! Trace sits down on a log next to Calvin, causing a pouncing Flora to collide face-first into Hobbes, who was pouncing at Calvin at the same time!",3,False,0
11919,Trace and Flora out shopping for stuff they are gonna need for the baby and they run into Maren and Sythe: A coincidence or a secret revealed?,2,False,0
11920,"Brutus as Pinky and Clovis as Brain from ""Pinky and the Brain""",16,False,0
11921,Human and wolf girl from Getting Friendly watching movies and eating snacks together ,2,False,0
11922,Zen moon's Clovis,11,False,0
11923,Flora looking down at her stomach as it growls hungrily for a good meal.,2,False,0
11924,What happened to the urn holding Laura's ashes.,10,False,0
11925,"King Adelaide gives a guard a slap on the back, she forgot to hold back ",4,False,0
11926,Lore moment: Wolf assassins lying in wait to strike at the Human’s King.,0,False,0
11927,Keith and Natani “sharing” a meal,2,False,0
11928,"Raine and Kathrin Bodyswap: Kathrin activates Raine's fully-wolf form, and Raine frantically stops her from disrobing.",3,False,0
11929,Anklet of Humanification - Human Vehra - her memories restored in this new form,3,False,0
11930,"Pirate Queen Jenny kidnaps Natani and tries to seduce him in an effort to get Natani to join her team, only for the chest bindings to fail at the worst time.  Then again, maybe Jenny doesn’t mind.",5,False,0
11931,"Laura eats a sandwich, Trace eats another pretzel, and Flora eats fish custard.",5,False,0
11932,"Raine tries to fix Squirrified Maren and ends up becoming merged with nibbly instead, turning into an albino anthro squirrel version of herself.",2,False,0
11933,"Cassidy catches the human male in a headlock and gives him a playful brotherly noogie, smiling and saying ""C'mere you big dork!""",1,False,0
11934,A dentist's nightmare. Dragon comes in for dental check-up,2,False,0
11935,Kat teaching Nora how she does massages,4,False,0
11936,King Adelaide's coronation,7,False,0
11917,"Sequel to Wolf Maren Nuzzle, Maren wakes up next to Sythe with a shocked expression, and Sythe is peacefully sleeping.",1,False,0
11915,Flora & Trace as mermaids sharing a romantic embrace under the sea.,0,False,0
11893,"Trace walks in on Keith and Nat in their ""Thanksgiving rp"" with Trace gives him a thumbs up and closes the door.",8,False,0
11914,It's back! The pumpkin latte and all the girls are going rapid for a cup of the holiday drink!,0,False,0
11894,A magical mishap transforms young Rose into a Were-Dragon,1,False,0
11895,Reni and Nora as Merfolk.,0,False,0
11896,"In a sombre conclusion, Flora is unable to pull Demonic Tiger Trace back from the brink and reluctantly joins him, promising to be with him no matter the cost to her own soul. (Demonic Tigress Flora.)",1,False,0
11897,Young Raine and Reni collaborate to steal the Thanksgiving turkey.  Fortunately someone's parents cooked more than one.,6,False,0
11898,"Raine growing a tail in public, leading to a rather embarrassing and revealing situation ",2,False,0
11899,Keith Cosplaying as Kusuo Saiki (From the Disasterous Life of Saiki K),0,False,0
