,name,votes,winner,win_difference
7992,Luchador Adelaide supplexing a mask.,5,False,0
8010,"Natani's Magical Chest Wraps store, customers include Fem-Clovis and Shiro from Rascals",5,False,0
15841,Natani wants paw rubs after training. Keith gets blushy,5,False,0
3175,Very Vixen Mike and Clovis without her Dragon Brooch are joined by the Gender-Swapped Generals in a bikini contest at the Western Basitin beach resort.,5,False,0
1660,"Modern Flora and Trace attends Lunar New Year parade, ran almost entirely by tigers!",5,False,0
663,Trace accidentally locks bedroom door and falls asleep. Flora sits outside the door and sings the song of her people. It is hauntingly beautiful,5,False,0
8072,Maddie and Maeve get crafty (and messy) making Valentine’s Day cards. Nibbly inspects the stack of glitter shakers,5,False,0
8132,Vixen Nora,5,False,0
1481,Lt. Alice Reed finds the winter weather of Edinmire a lot more enjoyable in her Lynx form while Daniels begrudgingly accompanies her on patrol.,5,False,0
14702,Genderbent AU: Raine confesses his transformative secret to Scarlet and Sythe (As in comics 718-720),5,False,0
3105,The Flora part of Flaura notices that she still got small boobs,5,False,0
569,Tigress Trace as a Prehistoric Sabertooth,5,False,0
14558,"Clovis as Roman emperor Augustus, on his throne. With his guard legioners, romulus and remus on each side.",5,False,0
603,"Basitin Flirting 2 - During a hot day, a human soldier walks shirtless. Basitin lady who smacked him earlier seems to like the look",5,False,0
8038,Keith begrudgingly accepts that he’s the little spoon,5,False,0
8096,Dragon Nora posing for Eric's portrait.,5,False,0
8140,landscape sketch of Wander riding Agro through the Forbidden Lands from Shadow of the Colossus,5,False,0
592,"Maeve holding the slimiest, biggest, swamp looking toad, asking Adira if she can keep it. ",5,False,0
8150,"Twokinds Sims - with Trace, Flora, Keith and Natani as sims and Tom as the player, making them do things they hate (like cleaning, cooking or making out with a wrong person)",5,False,0
8149,Trace's huge unnatural harem... but it was just a dream.,5,False,0
16172,"If Natani and Zen ended up on the basitin Isles, someone has to take their place in the assassins guild, why not Keith? What better way to let out aggression towards Keidran than getting paid to do it? ",5,False,0
8093,"Sythe & Nibbs fix a sink but the instructions were unclear, Nibbs got stuck in the drain pipe",5,False,0
8087,"Nora plays Cupid again, and hits Flora!",5,False,0
8114,Alaric in a classic female pin-up position.,5,False,0
14691,Portrait of Karen with an endearing smile,5,False,0
8074,Keith naked with a gift box on his crotch beckoning Natani to come unwrap her present,5,False,0
3163,Nora is confused on how she would gender bend the Golden Wolf (from the Mary in the wolf village sketch),5,False,0
558,"A diplomatic meeting in Sheppard Square with tiger ambassadors, but in keeping with tiger custom, all meeters are naked.",5,False,0
8172,Nora plays cupid a again and hits flora in the butt!,5,False,0
618,School AU: Trace asks Flora to prom,5,False,0
8166,"Eric ""studies"" Chimera to see what kind of Kiedran she actually is, and he also adds a new painting to his collection",5,False,0
14876,Sythe druid of the forest (with nibbly),5,False,0
8163,"Flora and Trace cosplaying as Star Wars: KOTOR characters, Trace as Revan and Flora as Bastilla Shan",5,False,0
617,Northern basitin gives her Snow wolf the big news with Nat doing a spit take over hearing the conversation. Scene Before and after the big news.,5,False,0
3127,"Brutus meeting Nibbs, Sythe getting jealous.",5,False,0
8227,Pirate captain Raine makes Clovis walk the plank.,5,False,0
3110,Raine and Euchre as Luke Skywalker and Darth Vader,5,False,0
8258,"Nora teaching Reni on how to win over a human heart. Red blurts out Nora never won over Trace, embarrassing Nora.",5,False,0
8251,"Adrakist Nibbly, still squirrel-sized, sitting on Scythe's shoulder and spitting flames for her amusement and Scythe's surprise.",5,False,0
8287,"Keidran Nibbly gets a tummy ache, Sythe comforts her with a belly rub.",5,False,0
8242,Keith's goatbeard goes too far.,5,False,0
3044,"Maddie taught Natani to say ""I love you"" in basitin to surprise Keith, or at least, that's what Natani thinks she taught him.",5,False,0
8054,"Keith and Natani finally have sax, start a jazz band",5,False,0
564,Raine (wolf) keeping Clovis at bay with whip and chair.,5,False,0
8053,giant robo Keith and Godzilla Natani have an epic monster battle,5,False,0
11063,"Blushing/happy human Reni casually posing, wearing the same outfit she did in ""Reni's New Swimsuit"". Perhaps with a city street backdrop.",5,False,0
3528,Western Basitin dancer girls dancing the dance!,5,False,0
8930,Traitorous tail makes a return as Keith tries his hand at giving Natani a back massage.,5,False,0
10634,Anthro nibbs selling acorns form a long coat,5,False,0
10084,"An angry Raine (in her halfway form) shouts at Euchre and Mary for abandoning and neglecting her respectively, and declares that she is proud of who she is",5,False,0
8513,"Flora as a Sister of Battle and Trace as a Commissar, shouting inspirational stuff like Trace always does :P",5,False,0
8520,Cathleen teaching young Keith how to fight with a spear Western Basitin style,5,False,0
1825,Windstraw faces a new threat to her booze stash: Tiny mouse keidran wanting a drink.,5,False,0
10058,Dark Trace force to relive the memories of 2012 mistletoe incident,5,False,0
10622,Keith and Natani stargazing on a quiet hill,5,False,0
15160,"TK main four as the Vault Hunters from Borderlands 3 (Flora as Moze, Trace as Fl4k, Keith as Zane, Natani as Amara)",5,False,0
12928,Alright Gentleman. We all want *Very Vixen Mike against the Glass* don´t you agree?,5,False,0
10020,Flora stomps on the Mistletoe so it can NEVER backfire on anyone ever again! Trace walks in moments later to find an angry Flora with her foot stuck in her mouth.,5,False,0
8798,Laura World Order. What if Laura was Grand Templar instead of Trace?,5,False,0
10024,"Good Morning Flora, Kat version",5,False,0
11770,Beginning of the royal dragon family. Reni's grandfather met human princess .,5,False,0
9863,Transformation lapse of Raine ,5,False,0
10646,Raine in a maid outfit (wolf),5,False,0
16122,Kat gives a reassuring hug to someone having a bad day,5,False,0
11742,Saria finds Rose's habit of going without clothes distracting and begs her to put something on while she works. ,5,False,0
9817,Pole Dancing Mike,5,False,0
15286,"Zen and Raine, sitting on a hood of a car in a drive in theater. Sharing a tub of popcorn, and watching a cheesy monster movie.",5,False,0
10795,"Half-Life 2kinds. Keith as Gordon Freeman and Laura as Alyx Vance, blowing up the citadel.",5,False,0
11789,Flora's daki 2020 edition,5,False,0
10774,Nora 'begrudgingly' takes Zen and human Raine up above the clouds so they can watch the star filled nights sky.,5,False,0
9845,"As a slave, Mike receives his first gift ever from Evals.",5,False,0
10086,A picture of Keith and Laura’s wedding. Probably a sea-side ceremony.,5,False,0
1238,"Karen gets turned into a wolf and gives a group hug to Sythe and Wolf Maren, excited over getting to be a wolf family: “We get to be a wolf family!”",5,False,0
10093,Flora and Kathrin Tea Time,5,False,0
12950,Human Flora & Kat wearing their keidran onesies,5,False,0
15972,"Maren and Sythe furtively try to find out each other’s preferences, and turn to their ex’s, Flora and Trace, respectively. Unfortunately, as it turned out, the latter have very distant ideas about what their ex’s really like.",5,False,0
8481,Karen introduces Maddie to Magpie. Maddie is critical at the sight of such an unorthodox Basitin.,5,False,0
15536,Natani as Samus for Metroid dread.,5,False,0
12032,Keidran cannibals,5,False,0
15122,Nora and Reni: Cat and Mouse (Tom and Jerry) Parody Housecat Nora is trying to catch a Mouse Reni.,5,False,0
2286,Sythe is feeling down so Maren attempts to cheer him up by asking if he’s a good boy,5,False,0
12963,"Clumsy Ghost 2: Laura falls into Keith's body and, now in control, can't help playing around a little, making Keith flustered.",5,False,0
15539,Gamer Laura upset that the game she got on disc that released today needs an update to play,5,False,0
10013,"Sequel to Fallout Mekkan sketch in which Flora, Trace, Deathclaw Nora, Keith, and also Natani explore the Sierra Madre and find Hologram Laura",5,False,0
16002,"Pirate Queen Jenny kidnaps Natani and tries to seduce him in an effort to get Natani to join her team, only for the chest bindings to fail at the worst time.  Then again, maybe Jenny doesn’t mind.",5,False,0
12050,"While exploring a cavern, dragon Reni accidentally discovers a tribe of kobolds",5,False,0
10047,A Husky Keidran in a wintry forest.,5,False,0
12057,Dark archmage Maren.,5,False,0
11472,Samurai Keith vs Samurai Aleric under cherry blossom trees,5,False,0
15194,"Sequel to Wolf Mary: young Mary Silverlock gets caught by another Templar in her Keidran transformation while disrobed and feeling her fur. Not being recognized and mistaken for an actual Keidran, Mary's kicked out before she can explain, left without clothes and unable to change back.",5,False,0
9959,"During a snowy night time walk about in a city park, Zen and Raine stop to take a selfie.",5,False,0
2478,Adira getting some help doing up her hair from Maeve.,5,False,0
9992,Keith and Natani out on a date run into Sythe and Maren who proceed to make excuses as to why they are out to dinner together.,5,False,0
10691,good morning karen (viewer has been kicked out of the bed by a sleeping Karen),5,False,0
15706,"In the ""Raised by the King"" AU, Jade treats her children to their first night of of carving jack-o-lanterns!",5,False,0
11425,Angel Flora fighting an out of control Demon Tiger Trace to bring him back to his senses,5,False,0
10718,"Hula dancing Reni in dragon form. Keiren is amused, but appreciates the effort, to Reni's embarrassment.",5,False,0
1823,Raine from Twokinds meets with Raine from Tales of Symphonia,5,False,0
9836,Festive Flora baby bump!,5,False,0
15415,"The Female Northern Basitin brings back the injured wolf back to her place with the Other northern Basitins jokingly say ""Can't wait to have wolf tonight!"" The Wolf looking vary worried.",5,False,0
10444,"Flora, Kat and Human Reni learning hula dancing from a south-seas(western) Bastin",5,False,0
15259,"Magical Mishaps - To Catch a Thief - Evals has been stealing from Eric's stash of booze he accidentally pours a spiked bottle of liquor for himself and Mike, turning them into girls.",5,False,0
10224,Transformation lapse of how Raine transforms into a wolf,5,False,0
12986,Sequel to Humans Nora and Reni: Nora checks out the transformation work on Reni's backside and approves.,5,False,0
10428,"After Trace is finished with the realism glasses, Keith puts them on and looks at Laura.",5,False,0
11825,"Euchre as Merlin telling young Trace as Arthur ""If you think magic will solve all your problems, it won't!"" (Disney's Sword in the Stone Reference) ",5,False,0
15311,Good Morning Madelyn,5,False,0
10289,"Landen And Madelyn accidentally make a coffee so strong, it turns into a coffee elemental.",5,False,0
12964,"The Templars (or evil wolves) think that they have captured Raine, but to their horror this is Nora in the wolf form.",5,False,0
11675,Maren watering the flowers in a sundress and sporting a cute smile,5,False,0
15877,"TwoKinds High: meet Reni (dragon) as she tries out for cheerleading. She looks cute in the outfit, especially the skirt, but isn’t terribly graceful. How embarrassing!",5,False,0
10124,Keith and Natani go on a camping trip to the woods and sit around a campfire roasting marshmallows at night looking up at the stars and not their now burning sticks,5,False,0
1312,"It's discovered that Eric's family is not just rich, but unbelievably, obscenely rich. He quickly solves all conflict in the plot with the power of money and everyone wonders why he didn't just do that in the first place?",5,False,0
10340,Angel Flora fighting an out of control Demon Tiger Trace to bring him back to his senses,5,False,0
15256,Wolf Raine is harassed by a group of wolf-hating humans until Red comes to her defense. Raine is touched and Sythe in disbelief.,5,False,0
1107,"Magpie tries to cobble together a costume from various clothing, armor, trinkets and other goodies in her emporium. A for effort?",5,False,0
12974,Modern AU: Maeve helps Adira in the Squirrelmart.,5,False,0
10120,Adira balancing the books for Riftwall,5,False,0
10409,Good morning Natani,5,False,0
1081,"Kat and Willow spend the night together by a lake. The sky above them is illuminated by countless sky lanterns, which are reflected in the water like shimmering red stars.",5,False,0
10376,Redraw of the old donation reward wallpaper with Flora snoozing next to a steam with a stalk of corn in her mouth and a butterfly resting on her paw.,5,False,0
16081,White Tigress Adelaide,5,False,0
8452,Sythe as a half-human and half-keidran,5,False,0
10226,The Explorers enjoy watching the Tiger tribe ceremonial party celebrating the new year. With some of the tigers wanting them to join in.,5,False,0
2527,"Brutus with a pirate bandana, standing on the bowsprit of Captain Jenny’s ship, waving his cutlass around, yelling “Adventure!”. The next panel is him accidentally tripping and falling into the sea, with Jenny giggling behind him. ",5,False,0
1355,"Off set - Clovis's actor being interviewed for being in the dragon masquerade, and asked if the twokinds studio just has a suspiciously good make up department, or if he has a twin sister.",5,False,0
10280,"Sultry Trace on the bed. Flora likes very, very much.",5,False,0
10827,Young Mike helping Evals get used to the slave collar. ,5,False,0
10823,Fem Mike flirting on Kat,5,False,0
16136,"Natani wearing Krystal's skimpy tribal outfit, surprised at how comfortable it is to fight in. Keith seems to enjoy it too... (tail katana)",5,False,0
13003,Roselyn using teleportation magic scares Trace.,5,False,0
9949,[Cosplay] Maren as Carmen Sandiego.,5,False,0
16168,Natani dakimakura pillow design,5,False,0
9936,"Young Nora. When she had not yet received the title of “Lady” and was just a little, playful, curious dragon.",5,False,0
10772,"Trace is dealing with pregnant Flora’s cravings, by getting them personally",5,False,0
9906,Kat asks Mike to go back to the rooms and hook up right now.,5,False,0
10759,"Mike kisses Kat, he boldly defies an otherwise boring ""Mike x Kat"" suggestion to do it.",5,False,0
11848,Fem-Clovis being jealous of how big and buxom Fem-Brutus is,5,False,0
12996,Anthro Reni Daki,5,False,0
9904,Feral Sythe and kitty Maren snuggled up,5,False,0
16146,Kat presenting a roasted turkey for a Thanksgiving (or setting appropriate harvest festival) meal. ,5,False,0
15273,“Pinned ya” but from Natanis POV ( they could be looking down at Keith) ,5,False,0
13000,Kat with her kittens,5,False,0
2528,"Raine & Rose AU: Raine turns into a human form for the first time in her conscious life, gets scared, but Rose calms her down.",5,False,0
10791,FemMike in her Custom Underwear,5,False,0
16169,Grand Templar Raine Silverlock,5,False,0
15412,Sythe and Maren reenacting the ballroom scene from Beauty and the Beast.,5,False,0
11881,Natani accidentally makes Keith the size of a doll. Natani is amused while Keith is quite upset,5,False,0
12098,Femboy Hooters Keith against Tomboy Outback Youngtani,5,False,0
8651,"The Basitin trio walks in on Trace giving Flora a foot massage. They're reactions are embarrassed, scandalized, and intrigued. ",5,False,0
8643,A Tigress Noble helps guide two male human cartographers thought a expedition into Tiger territory to map out the region. Like Lewis and Clark with Sacajawea!,5,False,0
8776,"Laura (as a ghost, with cute ghost tail instead of legs) is laying on top of sleeping Keith.",5,False,0
8751,Flora walks across a big wool rug in the manor and helps Trace experience the power of a love tap,5,False,0
12269,"Flora & Trace saw the portrait of Rose, and wants one of them (portrait of Flora or Trace, or together)",5,False,0
13059,"Mike asks Sealeen to cure his very vixen transformation, and her ""cure"" turns him into a ""very human female"" instead.",5,False,0
12259,"Natani as Tifa (blue dress), Laura as Aerith (red dress) and Keith as Cloud (fancy dress) from Don Corneo’s bride scene from Final Fantasy VII Remake.",5,False,0
2160,"Mike and Evals celebrating freedom with a shot/drink of that fancy looking, bright pink bottle behind Adira's bar",5,False,0
13060,Raine's nightmare: She become a feral keidran.,5,False,0
15703,Lioness Saria models nude for Rose's painting,5,False,0
1154,Willow dancing in the moonlight ,5,False,0
8786,Maren and Raine eat out together and enjoy some tacos,5,False,0
13080,"Captain Jenny boards a ship with her new first mate, Brutus",5,False,0
12197,Tom breaks his hand from trying to draw the evals extended family reunion.,5,False,0
8402,Trace throws out 5 closets full of his old Templar clothes in favor of his one black shirt. Kat is in the background overjoyed at the new material,5,False,0
12350,"Euchre as Merlin telling young Trace as Arthur, “If you think magic will solve all your problems, it won’t!” (Disney’s Sword in the Stone Reference)",5,False,0
15426,Keith with striped thigh high socks and elbow gloves.,5,False,0
15321,Reni toasting marshmallows.,5,False,0
8732,Raine with a sword in one hand and a Spell in another in a sexy barbarian outfit (wolf form),5,False,0
8737,"A tigress noble joins two male human cartographers map out the Tiger territory, similar to Lewis and Clark with Sacajawea. Possible journal entry of the human explorers.",5,False,0
12244,Evals shows the big adorable puppy dog eyes. How could anyone tell him no!,5,False,0
12242,"Natani asking Kathrin on “how to be cute” for Keith, but Kathrin gets the wrong idea and supplies more lingerie. ",5,False,0
12241,Flora in a sundress in the middle of a meadow!,5,False,0
2099,Prehistoric Kat capturing prehistoric Eric,5,False,0
12278,Fire and ice. A magic duel between Clovis and Natani with fireballs and ice bolts.,5,False,0
12390,"Older Keith and Natani, watching their kids play in leaf piles",5,False,0
15326,Professor Raine teaches the biological differences of Mekkan's species.,5,False,0
13024,"Remake of Trace rescuing Laura from the cage on page 587. Plot twist! There's a mistletoe booby trap! Since Trace murdered everyone in the vicinity, there's nobody to intervene, so they smooch until they fall asleep, still in each other's embrace.",5,False,0
1798,"A showcase of how each maid working at Kathrin's Maid Café serves their customers. Kathrin is the sweet maid, Erilas is the mature maid, Very Vixen Mike is the confident maid, and gender bent Evals is the flirtatious maid.",5,False,0
8711,"Raine is on a dating game show with Red, Sythe, and Maren as the potential matches.",5,False,0
12145,Mike meets Fem-Mike and Very Vixen Mike ,5,False,0
12154,Tiger Trace sleeping on Flora's chest,5,False,0
12158,"Sequel to ""Cat in the Road"": Nora wakes up amid broken shovels, chains, and wagons, wondering what caused all the chaos around her.",5,False,0
2089,human Willow,5,False,0
13081,Madelyn and Maeve in japanese style school uniforms,5,False,0
8356,"World War II pin-up Raine as sexy Army Nurse she asks ""Where does it hurt?""  (Both human and wolf please)",5,False,0
13077,"Christmas morning with the gang. Flora spends the morning opening the mountain of gifts she has, only to find out every single one is just stuff for the baby. ",5,False,0
1807,Captain Jenny relaxes in her cabin by leaning on a chair with her hands behind her head and legs on her desk.,5,False,0
8728,Snow Leopard,5,False,0
1195,The fate of the keidran that killed Saria after Trace caught him.,5,False,0
14462,"Modern TK, Red trying (and failing) to ask Raine out, while burning himself with hot coffee ",5,False,0
13074,The Twokinds gang tries to put on a Living Nativity Christmas pageant but it goes horribly wrong.,5,False,0
12132,Biological/Anatomical differences between the species (height/age and such),5,False,0
8669,"Raine and Red as Dianna (or Kessah, short haired Raine?) and Adrien from Hunters of Salamanstra.",5,False,0
8353,"Keidran Nibbly gets a tummy ache, Sythe comforts her with a belly rub.",5,False,0
12228,"Sequel to ""Island Style Reni"" with Reni getting her hula-skirt snatched away by a nude Vixen Mike as she's being chased by an equally nude Female Brutus (the latter not caring about their state of undress)--leaving Reni bottomless, blushing, exposed and embarrassed.",5,False,0
8351,Karen introduces Maddie to Magpie. Maddie is critical at the sight of such an unorthodox Basitin.,5,False,0
13051,Zen peaks in at Natani and is embarrassed to find Natani and Keith kissing,5,False,0
12367,Keith and Natani stargazing on a hill,5,False,0
12331,Very fixen Clovis,5,False,0
1225,Adira mistakes lynx-ified Lt. Reed for a new Keidran in town and greets her in traditional Keidran fashion: Lots of heavy flirting.,5,False,0
12320,Laura possesses Keith. Natani notices Keith is acting very... unbasitin-like.,5,False,0
15210,"Adventures of the Potato Sack, pt 1: After sinking into the ship, the potatoes washes ashore on a distant island.",5,False,0
11415,Maeve mimics her mother’s tavern portrait ,5,False,0
11988,Natani and Keith get into cutesy cuddling ,5,False,0
8555,Nora finds a new romantic interest after seeing Raine show a display of her magical potential.,5,False,0
13113,Wolf Watchers (Sequel to Peeping Squirrel) - Zen and Sythe attract a small crowd to secretly watch them bathe in the nude,5,False,0
1145,"Human Reni in a scary Halloween costume tries to scare Kei. But in her human form, she's too cute to scare anyone.",5,False,0
11593,"“Lifts her Tail”, from the Elder Scrolls Lusty Argonian Maid, teaching Roselyn how to properly polish a spear.",5,False,0
8341,"Trace and flora riding through the mountains on a motorcycle on a beautiful spring day, it would be an amazing wallpaper.",5,False,0
11920,Transformation lapse of Raine,5,False,0
11630,Adult Maeve and Maddie switch species. And both of them are very surprised and shocked about it.,5,False,0
11555,"After a long day of EVIL and VILLAINY, Clovis relaxes and takes off the socks (the fur pattern)",5,False,0
13102,Half-keidran Raine meets human Holo from the “Spice and Wolf”.,5,False,0
1421,Revisit of Chapter 19: Sythe and Red react to Karen's lack of modesty as she gets into the hotspring.,5,False,0
8564,Older Maeve and Maddie share their first kiss. Maddie gets extremely flustered afterwards.,5,False,0
8628,Alternate Reality: Grand Templar Trace leads a massive assault against King Adelaide,5,False,0
11937,Natani mocks a flustered Zen as Kat gives him a bath.,5,False,0
8419,Keith teaching Basitin Trace the culture of his species.,5,False,0
2488,"Very Vixen Mike and Erilas sitting in a hot bath together, with Erilas complementing how beautiful Mike looks to her embarassment.",5,False,0
11437,Good morning FemMike,5,False,0
1416,"Amelia is making a feast for the holiday season and tells Windstraw to help out by kneading some dough, but Windstraw misunderstands this and starts kneading Amelia instead",5,False,0
15202,"Very Vixen, Very Foxy Mike",5,False,0
8496,One of the human girls from Two Kinds as a Sister of Battle from 40K,5,False,0
8650,Noodle Dragon Maddie,5,False,0
11380,Natani getting cuddled between Keith and FemKeith,5,False,0
11878,"Undercover Western Maddie. Some of the patrons of the gala begin to suspect Maddie. But thinking she's otherwise harmless, they just try to have a bit of fun with her. Maddie does her best to retain her composure!",5,False,0
2132,Laura Survives AU 4: Laura hands the leash over to Keith,5,False,0
11867,"While exploring a cavern, dragon Reni accidentally discovers a tribe of kobolds",5,False,0
15352,femSythe & femZen: waking up together the morning after Gender Flip Flirting,5,False,0
15153,In the modern AU:  Zen and Nat are racing each other on 4 wheel ATVs with Kat and Keith hanging on for dear life.,5,False,0
11533,Ghost Laura dives into Keith and plays around in control of the flustered Basitin's body,5,False,0
11986,"Bodyswapped Keith and Natani sparring. Keith still wins, and now Natani knows what it's like to be pinned by their own body",5,False,0
8563,Natani takes Keith for a walk on a leash - lost bet.,5,False,0
16003,"Laura eats a sandwich, Trace eats another pretzel, and Flora eats fish custard.",5,False,0
11979,Saleen takes Lynn to the beach,5,False,0
13157,"Hatchling Reni in a mall, asking Santa for some magical artifacts / toys.",5,False,0
13150,Natani and Keith after training. Both tired. Natani asks Keith for a foot massage. Keith gets VERY BLUSHY because BARE ANKLES,5,False,0
8598,"Keith dressed as a Commissar from Warhammer 40k, wearing trench coat, chainsaw sword, and Bolt Pistol. He yelling to charge in the name of the Emperor!",5,False,0
16031,"Adelaide vs Natani. Expectation: A badass duel with magic and explosions and lasers and stuff and it's super cool! Reality: Natani gets absolutely bodied by Adelaide, no contest.",5,False,0
8368,Eris is just about to create Frankenstein's monster as evil trace comes over and is stared at by the monster awakened to life,5,False,0
14966,2009 bath time flora redux,5,False,0
11967,Kat on a TV Cooking Segment as Trace already burned his food,5,False,0
8595,"The bunnies dress Mike up as the central figure in their spring, treats giving, celebration (Easter Bunny).",5,False,0
8589,"With some down time at the Estate, Natani challenges Keith to some board games only to find out Keith is better at all of them.",5,False,0
1113,"Basitin Royal Guard has enough of King's teasing and decided to kiss her while no one watches, ""No one will believe you~""",5,False,0
8372,Trace and Flora enact the balcony scene from Romeo and Juliet,5,False,0
2137,Epic shot of mighty lady Nora fighting the black creature summoned by Trace in chapter 7.,5,False,0
15985,"Backstage AU : Brutus gets a letter saying that he has been nominated for ‘Best Supporting actor.’ Clovis congratulates him, telling Brutus that he certainly deserves it. ",5,False,0
15695,"Demon tiger Trace 3: Trace comes to his senses, and is filled with tearful remorse after realizing he attacked his (unscathed) love, Flora, who gladly comforts him as she strokes his head in her lap.",5,False,0
13115,Kathrin warns an older Maeve and Maddie about the enchanted mistletoe after they seem to just come across it.,5,False,0
10105,How would the fight between Trace and Mary have gone if she had somehow reflected his spell back at him?,5,False,0
10749,"An angry Raine (Half-kind form) shouts at her parents for neglecting and abandoning her, declaring that she's proud of who she is-human, half-kind and keidran.",5,False,0
15234,ProtoFlora meets Flora,5,False,0
2334,The Basitin couple from Basitin First Time enjoying a romantic dinner. Or at least what passes for romantic for Basitins,5,False,0
2204,"Laura as a greengrocer, surrounded by and serving customers fruit and veg.",5,False,0
2185,"An Au Natural Laura disembarks a ship upon arrival at the Basidian Islands and is met by Lynn, who Literally/Verbally Therie’s the book on Basitin Laws and Culture at her.",5,False,0
11340,"Preparing for the Saria and Trace wedding, Saria asks Rose to be her bridesmaid. Rose doubts this is a good idea but Saria convinces her.",5,False,0
994,Headless dragonrider Trace astride a fearsome Nora,5,False,0
8932,"Adult Maeve tries to convince Maddie to put on a swimsuit for a beach trip, and poor Maddie freaks out at wearing something so revealing",5,False,0
9792,"After losing a bet to Maddie and Karen, Red and Raine are giving free sled ride as a sled wolf team.",5,False,0
11330,Flora as Tigress from Kung Fu Panda,5,False,0
9830,Laura and Keith share a romantic dance together,5,False,0
11315,"""Gamer Girl"" Nora: Cat Nora tries to ""encourage"" donations from her viewers ",5,False,0
11276,Laura sitting in Keith’s shoulders holding his ears like reins directing him where to go,5,False,0
11318,Angel Flora fighting an out of control Demon Tiger Trace to bring him back to his senses,5,False,0
13396,Natani body pillow,5,False,0
9789,"Cat Maren grooming herself like a cat, next to Wolf Raine scratching herself with her foot like a dog.",5,False,0
985,Sketch Idea: Vampire Rose Origins (Rose shortly after getting infected/transforming),5,False,0
9771,A Twokinds Carol:  Laura (Ghost of Christmas Present) shows General  Alabaster (Scrooge) the Keiser (Cratchit) Christmas dinner,5,False,0
9769,Roselyn Age Chart,5,False,0
9590,Our intrepid explorers find themselves in a savanna surrounded by a tribe of cheetah keidran armed with pointy spears!,5,False,0
15616,"Pirate Queen Jenny posing for an ad for Western Basitin Rum. She has one foot on a short keg, leaning slightly on that leg and her cutlass at shoulder arms.",5,False,0
9307,"Adelaide's First  Date Part 2: Maddie's father tries to flee the castle the morning after, but Adelaide won't let him go. (Similar to page 796)",5,False,0
954,Spooky Nora is invading peoples dreams to turn them into girls.,5,False,0
9252,Laura and Keith on a romantic fishing trip. Laura teaches Keith how to fish the Coastal Fox way.,5,False,0
1108,Reference sheet of Nora in her cat keidran form.,5,False,0
11225,Keith and Natani stargazing on a hill,5,False,0
11139,Keith and Natani on a walk in the woods. Zen makes faces from a tree. ,5,False,0
1281,"twokinds high boys discussing the new videos made by a suspiciously familiar fox streamer who dropped out of college to make videos online, an easter egg in the game mayhaps?",5,False,0
11186,Teen Maeve cuddling up to Maddie,5,False,0
15735,Natani dakimakura pillow design,5,False,0
13330,Human Reni in armor fighting alongside Kei,5,False,0
9408,Maddie and Karen pass out on the couch together after stuffing themselves during Thanksgiving.,5,False,0
9118,"The cast plays a board game they found in the estate, not realizing it was made by Nora and has more magical effects than Jumanji",5,False,0
1288,Keith and Alaric perform the fusion dance and create the mightiest Basitan Warrior.,5,False,0
1067,"Fluffy Dragon cuddles, with fluff dragon Keith and fluff dragon Natani",5,False,0
11697,"Backstage Romance. After a long day filming on the set of Twokinds, Trace's actor retires backstage to greet his fiancée... Laura's actress.",5,False,0
8954,"A very confused and nervous anthro-Reni somehow assumes the human throne, becoming ""Queen Reni""",5,False,0
11319,Good morning Lioness Saria,5,False,0
15572,Notable Civilizations: wolf girl asks human for a date!,5,False,0
15608,"Sketch Idea: Rose captured in a dungeon, after being betrayed by Euchre in Chapter 16",5,False,0
1033,Expecting Flora dressed as a queen bee for Halloween!,5,False,0
11346,Maeve and Adira meet Windstraw,5,False,0
1032,"Saria and Trace's wedding: now focus on the groom. How Trace felt at his most important moment in life, and how lady Nora was acting at his side.",5,False,0
1711,"Maren and Sythe in a karaoke bar, on stage together singing to the best of their abilities.",5,False,0
9763,"Sequel of ""Wedding Nightmares"": Maren sighs in relief but then turns her head and sees that Sythe is lying in bed with her. Maren wakes up screaming again.",5,False,0
9762,Keith experiencing his first Keidran Christmas Day with Laura since his exile.,5,False,0
1279,Modern AU: Raine finds it rather hard to drive going partially wolf during her road test.,5,False,0
8990,Maeve making clock poses with her arms.,5,False,0
11285,good morning Tigress Trace.,5,False,0
9004,Reni tries to light magical fireworks for the group. Accidentally sets off the whole box at once,5,False,0
9042,"In a tavern, Clovis is too drunk to care about repressing his feminine side and Brutus is too drunk to figure out why this vixin seems so familiar.",5,False,0
15619,Lioness Saria models nude for Rose's painting.,5,False,0
2246,Evals meeting Very Vixen Mike for the first time,5,False,0
1073,"Fusion Madness: A giant amalgamation of the majority of the cast, save Trace, stalks the halls of the manner in an attempt to subsume him into the collective entity",5,False,0
10884,Sealeen helps Windstraw to brew very special beer.,5,False,0
13369,chibi Nibbly ,5,False,0
8818,Karen and Maddie discover that trying to escape the estate's dungeons sets of retaliatory transformation magics,5,False,0
10898,"Nibbly claims the role of Grand Templar, free nuts for all!",5,False,0
10906,Transformation lapse of Raine ,5,False,0
15685,Good morning Brutus,5,False,0
13191,"The cast of Twokinds doing the Peanuts Christmas Dance from ""Merry Christmas Charlie Brown""",5,False,0
9619,Rose gets drunk during a party and starts acting like her younger self much to everyone's confusion.,5,False,0
8867,Red grabs Keidran Maren's tail!,5,False,0
2257,Eric visits the shipyard to check progress on the new ship he commissioned after losing the Na'Rella.,5,False,0
